DataHora;Satelite;Pais;Estado;Municipi;Bioma;DiaSemCh;Precipit;RiscoFog;Latitude;Longitud;AreaIndu;FRP
2017/06/01 01:22:08;METOP-B;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,41969966888428";"-50,470100402832";;
2017/06/01 01:22:34;METOP-B;Brasil;Para;Jacareacanga;Amazonia;0;0;0;"-9,21780014038086";"-56,5190010070801";;
2017/06/01 01:30:00;TERRA_M-M;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,424";"-50,477";;12.6
2017/06/01 04:18:00;NPP_375;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,42456";"-50,47583";;1.7
2017/06/01 04:18:00;NPP_375;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,43268";"-50,47724";;0.9
2017/06/01 04:18:00;NPP_375;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,09006";"-50,62935";;1.1
2017/06/01 04:18:00;NPP_375;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,78244";"-50,73812";;0.5
2017/06/01 04:18:00;NPP_375;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,77833";"-50,73741";;0.5
2017/06/01 04:18:00;NPP_375;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,31986";"-50,3099";;0.6
2017/06/01 04:18:00;NPP_375;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,42862";"-50,47653";;1.7
2017/06/01 06:59:34;NOAA-19D;Brasil;Para;Itaituba;Amazonia;0;0;0;"-5,40515";"-57,6095";;
2017/06/01 10:25:52;NOAA-18D;Brasil;Para;Ourilandia Do Norte;Amazonia;0;0;0;"-6,58788";"-51,0796";;
2017/06/01 13:55:00;TERRA_M-T;Brasil;Para;Dom Eliseu;Amazonia;0;0;0;"-4,228";"-47,836";;37.1
2017/06/01 14:00:00;TERRA_M-T;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,671";"-50,674";;12
2017/06/01 14:00:00;TERRA_M-T;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,433";"-50,473";;11.5
2017/06/01 16:42:57;AQUA_M-T;Brasil;Para;Santa Maria Das Barreiras;Amazonia;0;0;0;"-8,525";"-49,953";;
2017/06/01 16:42:57;AQUA_M-T;Brasil;Para;Conceicao Do Araguaia;Amazonia;0;0;0;"-8,403";"-49,601";;
2017/06/01 16:42:57;AQUA_M-T;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,157";"-50,234";;
2017/06/01 16:42:57;AQUA_M-T;Brasil;Para;Conceicao Do Araguaia;Amazonia;0;0;0;"-8,412";"-49,599";;
2017/06/01 16:42:57;AQUA_M-T;Brasil;Para;Conceicao Do Araguaia;Amazonia;0;0;0;"-8,404";"-49,61";;
2017/06/01 16:42:57;AQUA_M-T;Brasil;Para;Paragominas;Amazonia;0;0;0;"-3,354";"-47,157";;
2017/06/01 16:42:57;AQUA_M-T;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,224";"-50,363";;
2017/06/01 16:42:57;AQUA_M-T;Brasil;Para;Santa Maria Das Barreiras;Amazonia;0;0;0;"-8,524";"-49,943";;
2017/06/01 16:47:00;NPP;Brasil;Para;Floresta Do Araguaia;Amazonia;0;0;0;"-7,709";"-49,812";;
2017/06/01 16:47:00;NPP;Brasil;Para;Conceicao Do Araguaia;Amazonia;0;0;0;"-8,405";"-49,602";;
2017/06/01 16:47:00;NPP;Brasil;Para;Ulianopolis;Amazonia;0;0;0;"-3,844";"-47,704";;
2017/06/01 16:47:00;NPP;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,22";"-50,357";;
2017/06/01 16:47:00;NPP;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,222";"-50,364";;
2017/06/01 16:47:00;NPP;Brasil;Para;Santa Maria Das Barreiras;Amazonia;0;0;0;"-8,522";"-49,949";;
2017/06/01 16:47:00;NPP;Brasil;Para;Floresta Do Araguaia;Amazonia;0;0;0;"-7,509";"-49,406";;
2017/06/01 16:47:00;NPP;Brasil;Para;Sao Felix Do Xingu;Amazonia;0;0;0;"-9,068";"-51,844";;
2017/06/01 16:47:00;NPP;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,396";"-50,584";;
2017/06/01 16:47:00;NPP;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,393";"-50,779";;
2017/06/01 16:47:00;NPP;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,159";"-50,227";;
2017/06/01 16:50:00;AQUA_M-T;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,398";"-50,588";;18.5
2017/06/01 16:50:00;AQUA_M-T;Brasil;Para;Santa Maria Das Barreiras;Amazonia;0;0;0;"-8,524";"-49,944";;7.1
2017/06/01 16:50:00;AQUA_M-T;Brasil;Para;Conceicao Do Araguaia;Amazonia;0;0;0;"-8,404";"-49,61";;16.1
2017/06/01 16:50:00;AQUA_M-T;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,158";"-50,234";;18.6
2017/06/01 16:50:00;AQUA_M-T;Brasil;Para;Paragominas;Amazonia;0;0;0;"-3,354";"-47,157";;22.5
2017/06/01 16:50:00;AQUA_M-T;Brasil;Para;Santa Maria Das Barreiras;Amazonia;0;0;0;"-8,525";"-49,953";;14.4
2017/06/01 16:50:00;AQUA_M-T;Brasil;Para;Conceicao Do Araguaia;Amazonia;0;0;0;"-8,412";"-49,599";;7.9
2017/06/01 16:50:00;AQUA_M-T;Brasil;Para;Conceicao Do Araguaia;Amazonia;0;0;0;"-8,403";"-49,601";;17.7
2017/06/01 16:50:00;AQUA_M-T;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,224";"-50,363";;28.2
2017/06/01 16:54:00;NPP_375;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,03166";"-50,29323";;2
2017/06/01 16:54:00;NPP_375;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,39137";"-50,778";;7.6
2017/06/01 16:54:00;NPP_375;Brasil;Para;Capitao Poco;Amazonia;0;0;0;"-2,16997";"-47,32097";;4.9
2017/06/01 16:54:00;NPP_375;Brasil;Para;Moju;Amazonia;0;0;0;"-2,53659";"-48,98038";;5.1
2017/06/01 16:54:00;NPP_375;Brasil;Para;Conceicao Do Araguaia;Amazonia;0;0;0;"-8,40358";"-49,60387";;11.9
2017/06/01 16:54:00;NPP_375;Brasil;Para;Igarape-Acu;Amazonia;0;0;0;"-1,09424";"-47,46816";;10.4
2017/06/01 16:54:00;NPP_375;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,22235";"-50,35824";;13.3
2017/06/01 16:54:00;NPP_375;Brasil;Para;Floresta Do Araguaia;Amazonia;0;0;0;"-7,5072";"-49,40806";;2.6
2017/06/01 16:54:00;NPP_375;Brasil;Para;Conceicao Do Araguaia;Amazonia;0;0;0;"-8,40643";"-49,59954";;11.9
2017/06/01 16:54:00;NPP_375;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,08251";"-50,01445";;2.6
2017/06/01 16:54:00;NPP_375;Brasil;Para;Floresta Do Araguaia;Amazonia;0;0;0;"-7,71031";"-49,80983";;6.2
2017/06/01 16:54:00;NPP_375;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,20766";"-50,07963";;6.1
2017/06/01 16:54:00;NPP_375;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,2229";"-50,36182";;22.4
2017/06/01 16:54:00;NPP_375;Brasil;Para;Santa Maria Das Barreiras;Amazonia;0;0;0;"-8,52047";"-49,94769";;3.5
2017/06/01 16:54:00;NPP_375;Brasil;Para;Santa Maria Das Barreiras;Amazonia;0;0;0;"-8,52387";"-49,94715";;3.5
2017/06/01 16:54:00;NPP_375;Brasil;Para;Conceicao Do Araguaia;Amazonia;0;0;0;"-8,40299";"-49,60009";;11.9
2017/06/01 16:54:00;NPP_375;Brasil;Para;Sao Felix Do Xingu;Amazonia;0;0;0;"-9,06692";"-51,84622";;3.9
2017/06/01 16:54:00;NPP_375;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,39767";"-50,58158";;4.5
2017/06/01 16:54:00;NPP_375;Brasil;Para;Ulianopolis;Amazonia;0;0;0;"-3,84551";"-47,7016";;4.6
2017/06/01 16:54:00;NPP_375;Brasil;Para;Santa Maria Das Barreiras;Amazonia;0;0;0;"-8,51764";"-49,9519";;4.6
2017/06/01 16:54:00;NPP_375;Brasil;Para;Floresta Do Araguaia;Amazonia;0;0;0;"-7,50658";"-49,40417";;2.6
2017/06/01 16:54:00;NPP_375;Brasil;Para;Santa Maria Das Barreiras;Amazonia;0;0;0;"-8,5233";"-49,94347";;2.6
2017/06/01 16:54:00;NPP_375;Brasil;Para;Santa Maria Das Barreiras;Amazonia;0;0;0;"-8,52444";"-49,95083";;3.5
2017/06/01 16:54:00;NPP_375;Brasil;Para;Paragominas;Amazonia;0;0;0;"-3,35404";"-47,14924";;7.6
2017/06/01 16:54:00;NPP_375;Brasil;Para;Dom Eliseu;Amazonia;0;0;0;"-4,22516";"-47,83906";;12.5
2017/06/01 16:54:00;NPP_375;Brasil;Para;Itaituba;Amazonia;0;0;0;"-4,12241";"-55,79211";;3
2017/06/01 16:54:00;NPP_375;Brasil;Para;Itaituba;Amazonia;0;0;0;"-4,12209";"-55,79135";;3.9
2017/06/01 16:54:00;NPP_375;Brasil;Para;Ulianopolis;Amazonia;0;0;0;"-3,84605";"-47,70508";;4.6
2017/06/01 16:54:00;NPP_375;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,39433";"-50,5821";;4.5
2017/06/01 16:54:00;NPP_375;Brasil;Para;Ulianopolis;Amazonia;0;0;0;"-3,85007";"-47,70444";;4.5
2017/06/01 16:54:00;NPP_375;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,15754";"-50,22876";;24.4
2017/06/01 16:54:00;NPP_375;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,39488";"-50,58565";;4.5
2017/06/01 16:54:00;NPP_375;Brasil;Para;Altamira;Amazonia;0;0;0;"-6,2182";"-53,49273";;0.7
2017/06/01 16:54:00;NPP_375;Brasil;Para;Capitao Poco;Amazonia;0;0;0;"-2,16981";"-47,32186";;5.7
2017/06/01 16:54:00;NPP_375;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,08178";"-50,01502";;3
2017/06/01 16:54:00;NPP_375;Brasil;Para;Limoeiro Do Ajuru;Amazonia;0;0;0;"-1,94491";"-49,59475";;0.7
2017/06/01 16:54:00;NPP_375;Brasil;Para;Santa Maria Das Barreiras;Amazonia;0;0;0;"-8,88118";"-50,33997";;4.6
2017/06/01 16:54:00;NPP_375;Brasil;Para;Paragominas;Amazonia;0;0;0;"-3,35466";"-47,15308";;7.6
2017/06/01 16:54:00;NPP_375;Brasil;Para;Dom Eliseu;Amazonia;0;0;0;"-4,22912";"-47,83842";;11.7
2017/06/01 16:54:00;NPP_375;Brasil;Para;Garrafao Do Norte;Amazonia;0;0;0;"-1,95868";"-46,99238";;6.7
2017/06/01 16:54:00;NPP_375;Brasil;Para;Sao Felix Do Xingu;Amazonia;0;0;0;"-9,07024";"-51,84571";;3.9
2017/06/01 21:29:08;GOES-13;Brasil;Para;Medicilandia;Amazonia;0;0;0;"-3,13";"-53,12";;
2017/06/01 21:29:08;GOES-13;Brasil;Para;Medicilandia;Amazonia;0;0;0;"-3,13";"-53,1";;
2017/06/02 01:01:58;METOP-B;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,47949981689453";"-50,5829010009766";;
2017/06/02 01:02:00;METOP-B;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,38679981231689";"-50,7652015686035";;
2017/06/02 01:02:00;METOP-B;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,38840007781982";"-50,7722015380859";;
2017/06/02 02:15:00;TERRA_M-M;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,396";"-50,779";;10.4
2017/06/02 02:15:00;TERRA_M-M;Brasil;Para;Ourilandia Do Norte;Amazonia;0;0;0;"-6,574";"-51,116";;7.5
2017/06/02 04:00:00;NPP_375;Brasil;Para;Dom Eliseu;Amazonia;0;0;0;"-4,33315";"-47,60182";;1.1
2017/06/02 04:00:00;NPP_375;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,47688";"-50,59666";;1.3
2017/06/02 04:00:00;NPP_375;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,3876";"-50,78119";;1.6
2017/06/02 04:00:00;NPP_375;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,39496";"-50,78194";;1.8
2017/06/02 04:00:00;NPP_375;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,38835";"-50,77713";;1.7
2017/06/02 04:00:00;NPP_375;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,39325";"-50,78248";;1.6
2017/06/02 04:00:00;NPP_375;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,39008";"-50,77663";;2.7
2017/06/02 04:00:00;NPP_375;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,394";"-50,77842";;1.7
2017/06/02 04:00:00;NPP_375;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,47759";"-50,59288";;1.1
2017/06/02 04:00:00;NPP_375;Brasil;Para;Dom Eliseu;Amazonia;0;0;0;"-4,33769";"-47,60556";;0.7
2017/06/02 04:00:00;NPP_375;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,38931";"-50,78065";;1.8
2017/06/02 04:00:00;NPP_375;Brasil;Para;Dom Eliseu;Amazonia;0;0;0;"-4,33267";"-47,60473";;1.1
2017/06/02 16:25:14;NPP;Brasil;Para;Breves;Amazonia;0;0;0;"-1,641";"-50,463";;
2017/06/02 16:25:14;NPP;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,4";"-50,597";;
2017/06/02 16:25:14;NPP;Brasil;Para;Santana Do Araguaia;Amazonia;0;0;0;"-9,399";"-50,588";;
2017/06/02 16:25:14;NPP;Brasil;Para;Conceicao Do Araguaia;Amazonia;0;0;0;"-8,032";"-49,746";;
2017/06/02 16:25:14;NPP;Brasil;Para;Tailandia;Amazonia;0;0;0;"-2,786";"-48,564";;
2017/06/02 16:25:14;NPP;Brasil;Para;Almeirim;Amazonia;0;0;0;"-1,372";"-52,483";;
2017/06/02 16:25:14;NPP;Brasil;Para;Acara;Amazonia;0;0;0;"-2,444";"-48,575";;
2017/06/02 16:25:14;NPP;Brasil;Para;Dom Eliseu;Amazonia;0;0;0;"-4,004";"-47,906";;
2017/06/02 16:25:14;NPP;Brasil;Para;Viseu;Amazonia;0;0;0;"-1,543";"-46,787";;
2017/06/02 16:25:14;NPP;Brasil;Para;Magalhaes Barata;Amazonia;0;0;0;"-0,768";"-47,601";;
2017/06/02 16:29:08;GOES-13;Brasil;Para;Portel;Amazonia;0;0;0;"-3,21";"-50,74";;
2017/06/02 16:29:08;GOES-13;Brasil;Para;Portel;Amazonia;0;0;0;"-3,21";"-50,72";;
2017/06/02 16:36:00;NPP_375;Brasil;Para;Viseu;Amazonia;0;0;0;"-1,54205";"-46,78941";;3.4
2017/06/02 16:36:00;NPP_375;Brasil;Para;Acara;Amazonia;0;0;0;"-2,44504";"-48,57348";;6.7
2017/06/02 16:36:00;NPP_375;Brasil;Para;Dom Eliseu;Amazonia;0;0;0;"-4,00261";"-47,90491";;6.6
2017/06/02 16:36:00;NPP_375;Brasil;Para;Concordia Do Para;Amazonia;0;0;0;"-2,06031";"-47,97533";;3.3
2017/06/02 16:36:00;NPP_375;Brasil;Para;Almeirim;Amazonia;0;0;0;"-1,37214";"-52,48406";;4.5
2017/06/02 16:36:00;NPP_375;Brasil;Para;Moju;Amazonia;0;0;0;"-2,53724";"-48,97975";;10.4
2017/06/02 16:36:00;NPP_375;Brasil;Para;Magalhaes Barata;Amazonia;0;0;0;"-0,76953";"-47,59882";;4.8
2017/06/02 16:36:00;NPP_375;Brasil;Para;Tailandia;Amazonia;0;0;0;"-2,78449";"-48,56283";;11
2017/06/02 16:36:00;NPP_375;Brasil;Para;Dom Eliseu;Amazonia;0;0;0;"-4,00313";"-47,90837";;6.6
2017/06/02 16:36:00;NPP_375;Brasil;Para;Marapanim;Amazonia;0;0;0;"-0,89369";"-47,79475";;1.1
2017/06/02 16:36:00;NPP_375;Brasil;Para;Nova Esperanca Do Piria;Amazonia;0;0;0;"-2,29676";"-47,02552";;2.5
2017/06/02 16:36:00;NPP_375;Brasil;Para;Breves;Amazonia;0;0;0;"-1,64257";"-50,46447";;5.7
2017/06/02 16:36:00;NPP_375;Brasil;Para;Moju;Amazonia;0;0;0;"-2,43866";"-48,97655";;6.8
2017/06/02 16:36:00;NPP_375;Brasil;Para;Santa Luzia Do Para;Amazonia;0;0;0;"-1,85448";"-46,98447";;3.8
2017/06/02 21:58:59;GOES-13;Brasil;Para;Portel;Amazonia;0;0;0;"-2,62";"-51,16";;
2017/06/03 05:18:00;NPP_375;Brasil;Para;Prainha;Amazonia;0;"5,6";0;"-2,53528";"-53,95701";;0.8
2017/06/03 05:18:00;NPP_375;Brasil;Para;Novo Progresso;Amazonia;0;"3,8";0;"-7,73449";"-55,19999";;0.8
2017/06/03 05:18:00;NPP_375;Brasil;Para;Altamira;Amazonia;0;"1,2";0;"-8,32199";"-55,11696";;1.3
2017/06/03 05:18:00;NPP_375;Brasil;Para;Uruara;Amazonia;0;"10,4";0;"-3,72673";"-53,77468";;2.7
2017/06/03 05:18:00;NPP_375;Brasil;Para;Uruara;Amazonia;0;"10,1";0;"-3,73174";"-53,77106";;1.1
2017/06/03 05:18:00;NPP_375;Brasil;Para;Uruara;Amazonia;0;"10,3";0;"-3,72763";"-53,77289";;5.6
2017/06/03 05:18:00;NPP_375;Brasil;Para;Uruara;Amazonia;0;"10,2";0;"-3,72739";"-53,77044";;2.7
2017/06/03 06:39:13;NOAA-19D;Brasil;Para;Ourilandia Do Norte;Amazonia;0;"11,5";0;"-6,52771";"-51,1267";;
2017/06/03 06:39:13;NOAA-19D;Brasil;Para;Ourilandia Do Norte;Amazonia;0;11;0;"-6,52896";"-51,1193";;
2017/06/03 06:39:13;NOAA-19D;Brasil;Para;Ourilandia Do Norte;Amazonia;0;"11,6";0;"-6,53869";"-51,1215";;
2017/06/03 06:39:13;NOAA-19D;Brasil;Para;Ourilandia Do Norte;Amazonia;0;12;0;"-6,53743";"-51,1289";;
2017/06/03 08:28:57;GOES-13;Brasil;Para;Portel;Amazonia;0;"13,5";0;"-2,51";"-51,45";;
2017/06/03 10:02:00;NOAA-18D;Brasil;Para;Altamira;Amazonia;0;"22,8";0;"-4,34579";"-52,5173";;
2017/06/03 10:02:33;NOAA-18D;Brasil;Para;Ourilandia Do Norte;Amazonia;0;"12,2";0;"-6,59184";"-51,1021";;
2017/06/03 10:02:33;NOAA-18D;Brasil;Para;Ourilandia Do Norte;Amazonia;0;"11,6";0;"-6,59331";"-51,093";;
2017/06/03 13:46:30;TERRA_M-T;Brasil;Para;Muana;Amazonia;0;"2,9";0;"-1,291";"-49,372";;
2017/06/03 13:46:30;TERRA_M-T;Brasil;Para;Santa Maria Das Barreiras;Amazonia;0;"2,6";0;"-8,973";"-50,055";;
2017/06/03 13:46:30;TERRA_M-T;Brasil;Para;Sao Felix Do Xingu;Amazonia;0;"33,5";0;"-9,352";"-51,73";;
2017/06/03 16:07:44;NPP;Brasil;Para;Dom Eliseu;Amazonia;1;0;0;"-4,232";"-47,839";;
2017/06/03 16:07:44;NPP;Brasil;Para;Dom Eliseu;Amazonia;1;0;0;"-4,224";"-47,84";;
2017/06/03 16:07:44;NPP;Brasil;Para;Tracuateua;Amazonia;0;"1,4";0;"-1,04";"-46,86";;
2017/06/03 16:07:44;NPP;Brasil;Para;Tome-Acu;Amazonia;1;0;0;"-2,679";"-48,314";;
2017/06/03 16:07:44;NPP;Brasil;Para;Dom Eliseu;Amazonia;1;0;0;"-4,23";"-47,828";;
2017/06/03 16:07:44;NPP;Brasil;Para;Braganca;Amazonia;0;"0,8";0;"-1,147";"-46,802";;
2017/06/03 16:07:44;NPP;Brasil;Para;Nova Esperanca Do Piria;Amazonia;0;"0,3";0;"-2,384";"-46,933";;
2017/06/03 16:07:44;NPP;Brasil;Para;Nova Esperanca Do Piria;Amazonia;0;"0,3";0;"-2,38";"-46,935";;
2017/06/03 16:18:00;NPP_375;Brasil;Para;Sao Miguel Do Guama;Amazonia;0;"2,3";0;"-1,47519";"-47,62755";;2.6
2017/06/03 16:18:00;NPP_375;Brasil;Para;Almeirim;Amazonia;0;"21,5";0;"-1,12676";"-52,32714";;5
2017/06/03 16:18:00;NPP_375;Brasil;Para;Tracuateua;Amazonia;0;"1,7";0;"-1,11372";"-46,96303";;17.9
2017/06/03 16:18:00;NPP_375;Brasil;Para;Dom Eliseu;Amazonia;1;0;0;"-4,23066";"-47,83461";;69
2017/06/03 16:18:00;NPP_375;Brasil;Para;Braganca;Amazonia;0;"0,8";0;"-1,2806";"-46,86245";;8
2017/06/03 16:18:00;NPP_375;Brasil;Para;Tome-Acu;Amazonia;1;0;0;"-2,67764";"-48,3163";;11.8
2017/06/03 16:18:00;NPP_375;Brasil;Para;Nova Esperanca Do Piria;Amazonia;0;"0,3";0;"-2,38225";"-46,93092";;10.4
2017/06/03 16:18:00;NPP_375;Brasil;Para;Braganca;Amazonia;0;"0,8";0;"-1,33333";"-46,86387";;3.1
2017/06/03 16:18:00;NPP_375;Brasil;Para;Santana Do Araguaia;Amazonia;0;"8,1";0;"-9,25038";"-50,24506";;4.9
2017/06/03 16:18:00;NPP_375;Brasil;Para;Sao Domingos Do Capim;Amazonia;1;0;0;"-2,08217";"-47,866";;4.7
2017/06/03 16:18:00;NPP_375;Brasil;Para;Aurora Do Para;Amazonia;1;0;0;"-2,01121";"-47,58054";;3.9
2017/06/03 16:18:00;NPP_375;Brasil;Para;Capitao Poco;Amazonia;1;0;0;"-1,93052";"-47,19835";;5.3
2017/06/03 16:18:00;NPP_375;Brasil;Para;Tome-Acu;Amazonia;1;0;0;"-2,67361";"-48,31688";;2
2017/06/03 16:18:00;NPP_375;Brasil;Para;Garrafao Do Norte;Amazonia;1;0;0;"-2,23537";"-46,99608";;4.4
2017/06/03 16:18:00;NPP_375;Brasil;Para;Nova Esperanca Do Piria;Amazonia;0;"0,2";0;"-2,28624";"-46,94505";;9
2017/06/03 16:18:00;NPP_375;Brasil;Para;Dom Eliseu;Amazonia;1;0;0;"-4,23318";"-47,83608";;72.7
2017/06/03 16:18:00;NPP_375;Brasil;Para;Viseu;Amazonia;1;0;0;"-1,25805";"-46,41164";;3.9
2017/06/03 16:18:00;NPP_375;Brasil;Para;Tracuateua;Amazonia;0;"1,8";0;"-1,06584";"-46,94354";;4.8
2017/06/03 16:18:00;NPP_375;Brasil;Para;Nova Esperanca Do Piria;Amazonia;0;"0,3";0;"-2,38106";"-46,93216";;8.9
2017/06/03 16:18:00;NPP_375;Brasil;Para;Capitao Poco;Amazonia;1;0;0;"-2,00645";"-47,16134";;15.6
2017/06/03 16:18:00;NPP_375;Brasil;Para;Santa Luzia Do Para;Amazonia;0;"0,4";0;"-1,98975";"-46,89727";;6.3
2017/06/03 16:18:00;NPP_375;Brasil;Para;Braganca;Amazonia;0;"0,8";0;"-1,14545";"-46,80464";;4.8
2017/06/03 16:18:00;NPP_375;Brasil;Para;Tracuateua;Amazonia;0;"1,4";0;"-1,04221";"-46,8617";;5.5
2017/06/03 16:18:00;NPP_375;Brasil;Para;Dom Eliseu;Amazonia;1;0;0;"-4,22515";"-47,83702";;10.2
2017/06/03 16:18:00;NPP_375;Brasil;Para;Braganca;Amazonia;0;1;0;"-0,96939";"-46,746";;3
2017/06/03 16:30:49;AQUA_M-T;Brasil;Para;Dom Eliseu;Amazonia;1;0;0;"-4,226";"-47,837";;
2017/06/03 16:30:49;AQUA_M-T;Brasil;Para;Brejo Grande Do Araguaia;Amazonia;0;"0,5";0;"-5,615";"-48,185";;
2017/06/03 16:30:49;AQUA_M-T;Brasil;Para;Cameta;Amazonia;1;0;0;"-2,126";"-49,218";;
2017/06/03 16:30:49;AQUA_M-T;Brasil;Para;Santa Maria Do Para;Amazonia;0;"3,3";0;"-1,378";"-47,603";;
2017/06/03 16:30:49;AQUA_M-T;Brasil;Para;Braganca;Amazonia;0;"0,1";0;"-1,47";"-46,766";;
2017/06/03 16:30:49;AQUA_M-T;Brasil;Para;Acara;Amazonia;1;0;0;"-1,922";"-48,06";;
2017/06/03 16:30:49;AQUA_M-T;Brasil;Para;Igarape-Miri;Amazonia;1;0;0;"-2,124";"-49,207";;
2017/06/03 16:40:00;AQUA_M-T;Brasil;Para;Santa Maria Do Para;Amazonia;0;"3,3";0;"-1,378";"-47,603";;8
2017/06/03 16:40:00;AQUA_M-T;Brasil;Para;Ourilandia Do Norte;Amazonia;0;"12,5";0;"-6,585";"-51,11";;15.4
2017/06/03 16:40:00;AQUA_M-T;Brasil;Para;Braganca;Amazonia;0;"0,1";0;"-1,47";"-46,766";;7.8
2017/06/03 16:40:00;AQUA_M-T;Brasil;Para;Acara;Amazonia;1;0;0;"-1,922";"-48,06";;13.2
2017/06/03 16:40:00;AQUA_M-T;Brasil;Para;Igarape-Miri;Amazonia;1;0;0;"-2,124";"-49,207";;14.6
2017/06/03 16:40:00;AQUA_M-T;Brasil;Para;Dom Eliseu;Amazonia;1;0;0;"-4,226";"-47,838";;36.7
2017/06/03 16:40:00;AQUA_M-T;Brasil;Para;Cameta;Amazonia;1;0;0;"-2,126";"-49,218";;7.3
2017/06/03 22:42:57;NOAA-18;Brasil;Para;Santana Do Araguaia;Amazonia;0;"3,2";0;"-9,00752";"-50,0743";;
2017/06/03 22:59:13;GOES-13;Brasil;Para;Aveiro;Amazonia;0;"4,5";0;"-3,63";"-55,65";;
2017/06/03 22:59:13;GOES-13;Brasil;Para;Aveiro;Amazonia;0;"4,3";0;"-3,63";"-55,67";;
2017/06/04 01:55:19;TERRA_M-M;Brasil;Para;Altamira;Amazonia;0;0;0;"-8,321";"-55,115";;
2017/06/04 02:05:00;TERRA_M-M;Brasil;Para;Altamira;Amazonia;0;0;0;"-8,322";"-55,115";;10.6
2017/06/04 02:05:00;TERRA_M-M;Brasil;Para;Altamira;Amazonia;0;0;0;"-8,32";"-55,105";;8
2017/06/04 02:05:00;TERRA_M-M;Brasil;Para;Itaituba;Amazonia;0;0;0;"-4,316";"-55,964";;12.8
2017/06/04 02:05:00;TERRA_M-M;Brasil;Para;Brasil Novo;Amazonia;0;0;0;"-3,285";"-52,543";;5.4
2017/06/04 04:58:43;NPP;Brasil;Para;Itaituba;Amazonia;0;0;0;"-4,315";"-55,962";;
2017/06/04 04:58:43;NPP;Brasil;Para;Altamira;Amazonia;0;0;0;"-8,318";"-55,111";;
2017/06/04 04:58:43;NPP;Brasil;Para;Brasil Novo;Amazonia;0;0;0;"-3,293";"-52,546";;
2017/06/04 05:00:00;NPP_375;Brasil;Para;Trairao;Amazonia;0;0;0;"-5,12462";"-56,11572";;3.6
2017/06/04 05:00:00;NPP_375;Brasil;Para;Altamira;Amazonia;0;0;0;"-8,32039";"-55,10973";;6.6
2017/06/04 05:00:00;NPP_375;Brasil;Para;Brasil Novo;Amazonia;0;0;0;"-3,2911";"-52,54416";;4.6
